3.264777527e+002,4.549940058e-004,3.264777527e+002,4.076929181e-004,3.264777527e+002,5.220153253e-004,3.264777527e+002,4.359137965e-004,3.264777527e+002,5.595730618e-004,3.264777527e+002,5.617103889e-004
3.265851135e+002,-2.506708552e-004,3.265851135e+002,-2.741881472e-004,3.265851135e+002,-1.566636201e-004,3.265851135e+002,-2.264637878e-004,3.265851135e+002,-9.052384121e-005,3.265851135e+002,-3.357452224e-004
3.266924744e+002,1.241687423e-004,3.266924744e+002,4.163474659e-005,3.266924744e+002,2.146939732e-005,3.266924744e+002,1.846282612e-005,3.266924744e+002,1.887756516e-004,3.266924744e+002,4.539182191e-005
3.267998352e+002,1.132156322e-004,3.267998352e+002,1.307786442e-004,3.267998352e+002,7.279075362e-005,3.267998352e+002,-2.192269676e-005,3.267998352e+002,1.182764245e-004,3.267998352e+002,-2.968746994e-004
3.269072266e+002,7.344886544e-004,3.269072266e+002,5.826059496e-004,3.269072266e+002,5.415542400e-004,3.269072266e+002,5.155882682e-004,3.269072266e+002,7.348747458e-004,3.269072266e+002,5.954012740e-004
3.270146179e+002,2.710599620e-005,3.270146179e+002,1.245209660e-006,3.270146179e+002,-4.002014612e-005,3.270146179e+002,-8.572488878e-005,3.270146179e+002,-6.193947775e-005,3.270146179e+002,-4.908135816e-005
3.271220093e+002,5.813220632e-004,3.271220093e+002,5.634825793e-004,3.271220093e+002,4.524663382e-004,3.271220093e+002,5.794357276e-004,3.271220093e+002,4.278693232e-004,3.271220093e+002,3.869765205e-004
3.272294006e+002,3.039862495e-004,3.272294006e+002,3.363835858e-004,3.272294006e+002,1.791319373e-004,3.272294006e+002,1.570734166e-004,3.272294006e+002,2.532040526e-004,3.272294006e+002,2.282504283e-004
3.273368225e+002,1.071535167e-003,3.273368225e+002,9.383579018e-004,3.273368225e+002,9.568937821e-004,3.273368225e+002,9.826886235e-004,3.273368225e+002,1.052874140e-003,3.273368225e+002,9.464750183e-004
3.274442139e+002,4.676579556e-004,3.274442139e+002,4.940834478e-004,3.274442139e+002,3.149266413e-004,3.274442139e+002,3.922547039e-004,3.274442139e+002,4.850263649e-004,3.274442139e+002,4.495146277e-004
3.275516357e+002,5.200985470e-004,3.275516357e+002,4.629251198e-004,3.275516357e+002,5.282607744e-004,3.275516357e+002,4.172120825e-004,3.275516357e+002,6.184660597e-004,3.275516357e+002,3.485420311e-004
3.276590881e+002,-2.590857912e-004,3.276590881e+002,-4.434426373e-004,3.276590881e+002,-3.574941657e-004,3.276590881e+002,-4.496668407e-004,3.276590881e+002,-3.313523193e-004,3.276590881e+002,-4.962095991e-004
3.277665100e+002,4.737086128e-004,3.277665100e+002,5.776465405e-004,3.277665100e+002,5.154045066e-004,3.277665100e+002,4.842206254e-004,3.277665100e+002,6.360507687e-004,3.277665100e+002,5.036806106e-004
3.278739624e+002,1.980724337e-004,3.278739624e+002,1.673191873e-004,3.278739624e+002,1.316652197e-004,3.278739624e+002,2.429869201e-004,3.278739624e+002,2.392539900e-004,3.278739624e+002,8.257016452e-005
3.279814148e+002,1.411322737e-004,3.279814148e+002,2.263904462e-004,3.279814148e+002,6.053770267e-005,3.279814148e+002,1.841260673e-004,3.279814148e+002,1.511735463e-004,3.279814148e+002,1.270211214e-004
3.280888672e+002,-1.419736072e-004,3.280888672e+002,-8.855100168e-005,3.280888672e+002,-1.403049246e-004,3.280888672e+002,-1.215946468e-004,3.280888672e+002,-7.139574882e-005,3.280888672e+002,-1.097024797e-004
3.281963196e+002,-3.907471182e-005,3.281963196e+002,6.200027656e-006,3.281963196e+002,-3.247378118e-005,3.281963196e+002,-1.295653492e-004,3.281963196e+002,1.638354152e-004,3.281963196e+002,-1.374123822e-004
3.283038025e+002,-3.405161260e-004,3.283038025e+002,-3.180026542e-004,3.283038025e+002,-4.512154555e-004,3.283038025e+002,-2.849088924e-004,3.283038025e+002,-3.049320367e-004,3.283038025e+002,-3.445230250e-004
3.284112854e+002,4.378173035e-004,3.284112854e+002,3.709952580e-004,3.284112854e+002,3.613807494e-004,3.284112854e+002,4.294647078e-004,3.284112854e+002,3.028570791e-004,3.284112854e+002,3.919500159e-004
3.285187683e+002,6.026101182e-004,3.285187683e+002,4.998613149e-004,3.285187683e+002,5.970008788e-004,3.285187683e+002,3.852040973e-004,3.285187683e+002,6.682800595e-004,3.285187683e+002,4.624239227e-004
3.286262512e+002,8.902578847e-004,3.286262512e+002,1.086167758e-003,3.286262512e+002,8.129084599e-004,3.286262512e+002,8.993257652e-004,3.286262512e+002,8.788564010e-004,3.286262512e+002,8.412101888e-004
3.287337341e+002,6.880171441e-006,3.287337341e+002,-1.089642828e-004,3.287337341e+002,4.939688370e-005,3.287337341e+002,-1.280638244e-004,3.287337341e+002,2.999655590e-005,3.287337341e+002,-1.703484013e-004
3.288412476e+002,4.490151186e-004,3.288412476e+002,2.448502637e-004,3.288412476e+002,4.283975577e-004,3.288412476e+002,3.471884702e-004,3.288412476e+002,5.309977569e-004,3.288412476e+002,4.172896734e-004
3.289487610e+002,-6.674677134e-004,3.289487610e+002,-4.621466796e-004,3.289487610e+002,-4.408870882e-004,3.289487610e+002,-5.841655657e-004,3.289487610e+002,-3.775713558e-004,3.289487610e+002,-6.986085791e-004
3.290562744e+002,3.070214589e-004,3.290562744e+002,2.553940576e-004,3.290562744e+002,5.152257654e-005,3.290562744e+002,1.510394941e-004,3.290562744e+002,2.450518950e-004,3.290562744e+002,-4.161841935e-005
3.291638184e+002,-9.251514712e-006,3.291638184e+002,-9.392439824e-005,3.291638184e+002,-2.105664607e-004,3.291638184e+002,-2.318419429e-004,3.291638184e+002,-9.094754932e-005,3.291638184e+002,-1.965240663e-004
3.292713318e+002,6.489658263e-004,3.292713318e+002,7.420075708e-004,3.292713318e+002,6.487852079e-004,3.292713318e+002,6.666613044e-004,3.292713318e+002,6.242568488e-004,3.292713318e+002,5.947810132e-004
3.293788757e+002,-4.856290252e-005,3.293788757e+002,-1.106849813e-004,3.293788757e+002,-1.336646819e-004,3.293788757e+002,-3.135306179e-005,3.293788757e+002,3.409572309e-005,3.293788757e+002,-7.148139412e-005
3.294864197e+002,6.921694148e-004,3.294864197e+002,8.274737047e-004,3.294864197e+002,5.592011148e-004,3.294864197e+002,7.246574387e-004,3.294864197e+002,8.102997090e-004,3.294864197e+002,6.356004742e-004
3.295939636e+002,-1.222301507e-004,3.295939636e+002,-3.465725749e-004,3.295939636e+002,-1.822221384e-004,3.295939636e+002,-2.389261499e-004,3.295939636e+002,-3.053556429e-004,3.295939636e+002,-3.640940995e-004
3.297015381e+002,3.774442303e-004,3.297015381e+002,4.066154652e-004,3.297015381e+002,3.177189792e-004,3.297015381e+002,2.936946985e-004,3.297015381e+002,4.239916452e-004,3.297015381e+002,3.633756714e-004
3.298091125e+002,-3.965579963e-004,3.298091125e+002,-3.435702238e-004,3.298091125e+002,-3.229649155e-004,3.298091125e+002,-4.948337446e-004,3.298091125e+002,-4.486541729e-004,3.298091125e+002,-3.849626228e-004
3.299166565e+002,6.670217845e-004,3.299166565e+002,6.771162734e-004,3.299166565e+002,6.135556614e-004,3.299166565e+002,6.180949858e-004,3.299166565e+002,8.015075000e-004,3.299166565e+002,5.821041414e-004
3.300242615e+002,1.566165156e-004,3.300242615e+002,1.456262544e-004,3.300242615e+002,1.675404928e-004,3.300242615e+002,2.552281949e-004,3.300242615e+002,3.726856958e-004,3.300242615e+002,1.234092488e-004
3.301318359e+002,4.588811717e-004,3.301318359e+002,3.926673380e-004,3.301318359e+002,3.531773400e-004,3.301318359e+002,3.987625823e-004,3.301318359e+002,3.735379432e-004,3.301318359e+002,2.972004877e-004
3.302394409e+002,-9.582069470e-005,3.302394409e+002,-5.910756954e-005,3.302394409e+002,-7.933189772e-005,3.302394409e+002,-6.037753337e-005,3.302394409e+002,7.235006251e-006,3.302394409e+002,-2.521495335e-004
3.303470459e+002,6.713571493e-004,3.303470459e+002,6.296208594e-004,3.303470459e+002,5.278463359e-004,3.303470459e+002,5.767986877e-004,3.303470459e+002,5.279984907e-004,3.303470459e+002,5.947531899e-004
3.304546509e+002,-1.413646532e-004,3.304546509e+002,5.905618673e-005,3.304546509e+002,-2.818060966e-005,3.304546509e+002,-3.912832108e-005,3.304546509e+002,-1.034625529e-005,3.304546509e+002,6.625416427e-005
3.305622559e+002,3.020679287e-004,3.305622559e+002,1.999520464e-004,3.305622559e+002,2.962452709e-004,3.305622559e+002,2.397422650e-004,3.305622559e+002,2.800679649e-004,3.305622559e+002,1.809702953e-004
3.306698608e+002,-3.473637917e-004,3.306698608e+002,-3.109087411e-004,3.306698608e+002,-2.621302265e-004,3.306698608e+002,-2.266673691e-004,3.306698608e+002,-3.392641083e-004,3.306698608e+002,-3.112425911e-004
3.307774963e+002,4.685340391e-004,3.307774963e+002,4.238066322e-004,3.307774963e+002,3.304121201e-004,3.307774963e+002,3.862502053e-004,3.307774963e+002,5.211674725e-004,3.307774963e+002,3.071291139e-004
3.308851318e+002,1.869295374e-004,3.308851318e+002,9.686859994e-005,3.308851318e+002,1.028740880e-004,3.308851318e+002,-6.318021769e-005,3.308851318e+002,2.523752919e-004,3.308851318e+002,1.023076256e-004
3.309927673e+002,3.205349494e-004,3.309927673e+002,1.906901161e-004,3.309927673e+002,2.786005207e-004,3.309927673e+002,2.724345541e-004,3.309927673e+002,1.616845257e-004,3.309927673e+002,1.364707423e-004
3.311004333e+002,-1.276166877e-004,3.311004333e+002,-1.433518628e-004,3.311004333e+002,-3.673895480e-005,3.311004333e+002,-1.951234444e-004,3.311004333e+002,-7.270334754e-005,3.311004333e+002,-2.008224110e-004
3.312080688e+002,4.917208571e-004,3.312080688e+002,5.907324958e-004,3.312080688e+002,5.580831785e-004,3.312080688e+002,4.064932873e-004,3.312080688e+002,5.095705274e-004,3.312080688e+002,4.832519044e-004
3.313157349e+002,-4.554473562e-004,3.313157349e+002,-5.616378039e-004,3.313157349e+002,-7.012764690e-004,3.313157349e+002,-5.121993017e-004,3.313157349e+002,-3.831349895e-004,3.313157349e+002,-7.020867197e-004
3.314234009e+002,6.425603060e-004,3.314234009e+002,6.240517250e-004,3.314234009e+002,6.277522771e-004,3.314234009e+002,6.610892597e-004,3.314234009e+002,6.141720805e-004,3.314234009e+002,5.468626041e-004
3.315310974e+002,-5.974093801e-004,3.315310974e+002,-4.249912745e-004,3.315310974e+002,-5.255527794e-004,3.315310974e+002,-4.537962377e-004,3.315310974e+002,-4.063469532e-004,3.315310974e+002,-6.257958594e-004
3.316387634e+002,5.130229983e-004,3.316387634e+002,3.905105114e-004,3.316387634e+002,5.403162795e-004,3.316387634e+002,4.651267955e-004,3.316387634e+002,5.146604381e-004,3.316387634e+002,1.994529157e-004
3.317464600e+002,-3.340630792e-004,3.317464600e+002,-3.828870540e-004,3.317464600e+002,-2.707181557e-004,3.317464600e+002,-2.703057835e-004,3.317464600e+002,-4.123689432e-004,3.317464600e+002,-3.134124272e-004
3.318541565e+002,-1.436101320e-005,3.318541565e+002,1.240701476e-005,3.318541565e+002,-3.036868293e-006,3.318541565e+002,-3.267101783e-005,3.318541565e+002,-6.731143367e-005,3.318541565e+002,-1.679463312e-004
3.319618530e+002,-1.295207330e-004,3.319618530e+002,-7.352848479e-005,3.319618530e+002,-4.963657193e-005,3.319618530e+002,-1.407543314e-004,3.319618530e+002,5.794656681e-005,3.319618530e+002,-2.197306603e-004
3.320695801e+002,2.829005825e-004,3.320695801e+002,1.490643335e-004,3.320695801e+002,1.047971600e-004,3.320695801e+002,6.916252460e-005,3.320695801e+002,2.534584783e-004,3.320695801e+002,2.101747232e-004
3.321772766e+002,-7.531541542e-006,3.321772766e+002,5.798509301e-005,3.321772766e+002,3.305765858e-005,3.321772766e+002,-1.067679186e-004,3.321772766e+002,7.579927478e-005,3.321772766e+002,-3.627529804e-005
3.322850037e+002,1.993606711e-004,3.322850037e+002,1.602326665e-004,3.322850037e+002,1.314579131e-004,3.322850037e+002,-1.364129130e-004,3.322850037e+002,2.182198659e-005,3.322850037e+002,1.341549159e-005
3.323927307e+002,4.970798618e-004,3.323927307e+002,2.203971089e-004,3.323927307e+002,2.025854192e-004,3.323927307e+002,4.051372816e-004,3.323927307e+002,3.931261017e-004,3.323927307e+002,3.409935453e-004
3.325004578e+002,4.135573690e-004,3.325004578e+002,3.658041242e-004,3.325004578e+002,3.407043114e-004,3.325004578e+002,3.153612488e-004,3.325004578e+002,2.237786248e-004,3.325004578e+002,4.162354744e-004
3.326082153e+002,-5.639002193e-004,3.326082153e+002,-5.947128520e-004,3.326082153e+002,-7.369205705e-004,3.326082153e+002,-6.140618934e-004,3.326082153e+002,-6.250519655e-004,3.326082153e+002,-7.041864446e-004
3.327159729e+002,5.813198513e-004,3.327159729e+002,7.445722003e-004,3.327159729e+002,7.033516304e-004,3.327159729e+002,5.358118215e-004,3.327159729e+002,6.444493774e-004,3.327159729e+002,6.564174546e-004
3.328237305e+002,-3.916328424e-004,3.328237305e+002,-3.469965013e-004,3.328237305e+002,-4.698583798e-004,3.328237305e+002,-4.195904185e-004,3.328237305e+002,-3.176156315e-004,3.328237305e+002,-3.737636143e-004
3.329314880e+002,6.498665898e-004,3.329314880e+002,7.316867122e-004,3.329314880e+002,7.078498602e-004,3.329314880e+002,6.651493604e-004,3.329314880e+002,8.973238291e-004,3.329314880e+002,6.890569348e-004
3.330392456e+002,-1.430781122e-004,3.330392456e+002,-1.905961253e-004,3.330392456e+002,-1.854497386e-004,3.330392456e+002,-2.737463219e-004,3.330392456e+002,-2.797445632e-005,3.330392456e+002,-2.274528524e-004
3.331470337e+002,7.510516443e-004,3.331470337e+002,6.338988896e-004,3.331470337e+002,6.607955438e-004,3.331470337e+002,8.370060241e-004,3.331470337e+002,8.567289915e-004,3.331470337e+002,8.113182266e-004
3.332548218e+002,4.429952241e-004,3.332548218e+002,3.518511949e-004,3.332548218e+002,3.645533579e-004,3.332548218e+002,5.590014625e-004,3.332548218e+002,6.047147326e-004,3.332548218e+002,6.138839526e-004
3.333626099e+002,2.947172034e-004,3.333626099e+002,5.256318836e-004,3.333626099e+002,2.880622342e-004,3.333626099e+002,3.091363760e-004,3.333626099e+002,4.517434572e-004,3.333626099e+002,4.080813378e-004
3.334703979e+002,-4.290005600e-004,3.334703979e+002,-4.101418308e-004,3.334703979e+002,-2.793259337e-004,3.334703979e+002,-4.052146396e-004,3.334703979e+002,-4.552963946e-004,3.334703979e+002,-5.778687191e-004
3.335782166e+002,2.477099188e-004,3.335782166e+002,2.459583047e-004,3.335782166e+002,1.625855075e-004,3.335782166e+002,3.134630970e-004,3.335782166e+002,4.319750005e-004,3.335782166e+002,1.974749757e-004
3.336860352e+002,-3.291462781e-004,3.336860352e+002,-3.164744703e-004,3.336860352e+002,-2.466895094e-004,3.336860352e+002,-3.136919404e-004,3.336860352e+002,-2.924954169e-004,3.336860352e+002,-4.311405064e-004
3.337938538e+002,4.457653267e-004,3.337938538e+002,4.081317747e-004,3.337938538e+002,3.355461231e-004,3.337938538e+002,3.778822720e-004,3.337938538e+002,4.476417089e-004,3.337938538e+002,4.020707856e-004
3.339016724e+002,-1.521011000e-004,3.339016724e+002,-1.315235713e-004,3.339016724e+002,-2.840483212e-004,3.339016724e+002,-2.870249737e-004,3.339016724e+002,-1.981730456e-004,3.339016724e+002,-3.522687766e-004
3.340094910e+002,1.089820638e-003,3.340094910e+002,9.907893836e-004,3.340094910e+002,8.958638064e-004,3.340094910e+002,1.054868917e-003,3.340094910e+002,1.305299927e-003,3.340094910e+002,9.888204513e-004
3.341173401e+002,-5.789446877e-004,3.341173401e+002,-5.886752624e-004,3.341173401e+002,-6.015563849e-004,3.341173401e+002,-5.622806493e-004,3.341173401e+002,-5.649250234e-004,3.341173401e+002,-5.935672671e-004
3.342251892e+002,1.164423375e-004,3.342251892e+002,1.161789041e-004,3.342251892e+002,8.395931218e-005,3.342251892e+002,1.054354943e-004,3.342251892e+002,3.529215173e-004,3.342251892e+002,7.030776760e-005
3.343330383e+002,-1.022537821e-003,3.343330383e+002,-9.715293418e-004,3.343330383e+002,-8.894675993e-004,3.343330383e+002,-8.157838602e-004,3.343330383e+002,-8.899620152e-004,3.343330383e+002,-8.165956242e-004
3.344408875e+002,1.664785814e-004,3.344408875e+002,1.709561766e-004,3.344408875e+002,2.777419868e-004,3.344408875e+002,1.903427328e-004,3.344408875e+002,1.982026733e-004,3.344408875e+002,1.633757638e-004
3.345487671e+002,8.824674878e-004,3.345487671e+002,9.196312749e-004,3.345487671e+002,9.059378062e-004,3.345487671e+002,9.064024198e-004,3.345487671e+002,9.527452639e-004,3.345487671e+002,8.701679180e-004
3.346566467e+002,5.287112072e-005,3.346566467e+002,2.169014042e-004,3.346566467e+002,1.033033186e-004,3.346566467e+002,1.438881445e-004,3.346566467e+002,1.907325641e-004,3.346566467e+002,-8.282488852e-005
3.347645264e+002,-4.898191546e-004,3.347645264e+002,-5.163068417e-004,3.347645264e+002,-5.105127930e-004,3.347645264e+002,-5.573224626e-004,3.347645264e+002,-4.916178877e-004,3.347645264e+002,-6.900252774e-004
3.348724060e+002,5.621988676e-004,3.348724060e+002,4.945135443e-004,3.348724060e+002,4.775653069e-004,3.348724060e+002,5.072103813e-004,3.348724060e+002,5.278079188e-004,3.348724060e+002,3.653354070e-004
3.349802856e+002,-1.486567344e-004,3.349802856e+002,-4.333627003e-004,3.349802856e+002,-3.847984481e-004,3.349802856e+002,-2.823231625e-004,3.349802856e+002,-2.942228166e-004,3.349802856e+002,-2.682935447e-004
3.350881958e+002,6.717341021e-004,3.350881958e+002,6.317752413e-004,3.350881958e+002,7.985158591e-004,3.350881958e+002,7.729877252e-004,3.350881958e+002,7.252261858e-004,3.350881958e+002,6.237649941e-004
3.351961060e+002,-6.701984239e-005,3.351961060e+002,-1.605350262e-004,3.351961060e+002,-2.230125392e-004,3.351961060e+002,-1.774838165e-004,3.351961060e+002,-2.091911301e-005,3.351961060e+002,-2.134817187e-004
3.353040161e+002,4.554291663e-004,3.353040161e+002,5.681949551e-004,3.353040161e+002,4.539163783e-004,3.353040161e+002,5.263275816e-004,3.353040161e+002,5.256423610e-004,3.353040161e+002,3.328666789e-004
3.354119263e+002,3.237485071e-004,3.354119263e+002,3.887897765e-004,3.354119263e+002,2.938755788e-004,3.354119263e+002,2.610355732e-004,3.354119263e+002,3.230557486e-004,3.354119263e+002,2.787202247e-004
